key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	combinationAuthors	verbatimScientificName	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	networkKeys	depth	modified	institutionKey	collectionKey	identifiedBy	catalogNumber	institutionCode	fieldNumber	verbatimLocality	collectionCode	collectionID	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	depthAccuracy	waterBody	higherGeography	datasetName	locationID	verbatimDepth	stateProvince	lifeStage	georeferenceProtocol	verbatimCoordinateSystem	typeStatus	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	http://unknown.org/language	elevationAccuracy
1318417986	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:01.824+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1955.0	4.0	27.0	1955-04-27	117.0	117.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:01.824+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/335c44990-d901-4ba3-a266-c50c0f3975cc'}]	[]	[]	[]	False	J. Barnard	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/335c44990-d901-4ba3-a266-c50c0f3975cc			Galeta Island, Reef Flat	1318417986	http://n2t.net/ark:/65665/335c44990-d901-4ba3-a266-c50c0f3975cc					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-10-11T13:11:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171967	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	27 APR 1955	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	PAN-15	Intertidal	Canal Zone	Juvenile															
1318500199	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:13.424+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1955.0	4.0	27.0	1955-04-27	117.0	117.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:13.424+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33966e71f-dc43-4ad8-beaf-af0fc407d46f'}]	[]	[]	[]	False	J. Barnard	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/33966e71f-dc43-4ad8-beaf-af0fc407d46f			Galeta Island, Reef Flat	1318500199	http://n2t.net/ark:/65665/33966e71f-dc43-4ad8-beaf-af0fc407d46f					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-10-11T13:09:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171966	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	27 APR 1955	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	PAN-11	Intertidal	Canal Zone																
1320319655	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:55.821+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	9.4	-79.87		NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.4_1', 'name': 'Colón'}, 'level2': {'gid': 'PAN.4.2_1', 'name': 'Colón'}, 'level3': {'gid': 'PAN.4.2.6_1', 'name': 'Cristóbal'}}	1955.0	4.0	27.0	1955-04-27	117.0	117.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:55.821+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/389e80697-f86c-4532-ae9c-ba6d9cc18d64'}]	[]	[]	[]	False	J. Barnard	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/389e80697-f86c-4532-ae9c-ba6d9cc18d64			Galeta Island, Reef Flat	1320319655	http://n2t.net/ark:/65665/389e80697-f86c-4532-ae9c-ba6d9cc18d64					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2016-10-11T13:09:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 171964	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	27 APR 1955	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	NMNH Extant Biology	PAN-11	Intertidal	Canal Zone																
1319851266	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:17.318+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	15.77	-96.1		NORTH_AMERICA	{'level0': {'gid': 'MEX', 'name': 'México'}, 'level1': {'gid': 'MEX.20_1', 'name': 'Oaxaca'}, 'level2': {'gid': 'MEX.20.415_2', 'name': 'Santa María Huatulco'}}	1934.0	3.0	1.0	1934-03-01	60.0	60.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:17.318+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3752aaacc-7b2e-4d84-9876-9968ec2af839'}]	[]	[]	[]	False		WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	http://n2t.net/ark:/65665/3752aaacc-7b2e-4d84-9876-9968ec2af839			Tangola, Tangola Bay	1319851266	http://n2t.net/ark:/65665/3752aaacc-7b2e-4d84-9876-9968ec2af839					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2021-08-09T13:32:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 172000	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol); Slide			urn:lsid:biocol.org:col:34871	01 MAR 1934	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Pacific Ocean, Gulf of Tehuantepec	North Pacific Ocean, Gulf of Tehuantepec, Mexico, Oaxaca	NMNH Extant Biology	260-34	Intertidal	Oaxaca		unknown, from legacy	Degrees Minutes Seconds													
1321212991	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:35.493+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	15.77	-96.1		NORTH_AMERICA	{'level0': {'gid': 'MEX', 'name': 'México'}, 'level1': {'gid': 'MEX.20_1', 'name': 'Oaxaca'}, 'level2': {'gid': 'MEX.20.415_2', 'name': 'Santa María Huatulco'}}	1934.0	3.0	1.0	1934-03-01	60.0	60.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:35.493+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b15cac73-2e4b-41e0-8a64-cf4314a535e2'}]	[]	[]	[]	False		WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	http://n2t.net/ark:/65665/3b15cac73-2e4b-41e0-8a64-cf4314a535e2			Tangola, Tangola Bay	1321212991	http://n2t.net/ark:/65665/3b15cac73-2e4b-41e0-8a64-cf4314a535e2					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']		2014-10-20T14:28:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	USNM 172001	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	01 MAR 1934	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae		North Pacific Ocean, Gulf of Tehuantepec	North Pacific Ocean, Gulf of Tehuantepec, Mexico, Oaxaca	NMNH Extant Biology	261-34	Intertidal	Oaxaca		unknown, from legacy	Degrees Minutes Seconds													
1319398328	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:27.004+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE					{}	1926.0	8.0	6.0	1926-08-06	218.0	218.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:27.004+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/36128489f-55c6-410b-91f2-aec9e61db7ba'}]	[]	[]	[]	True	C. Shoemaker		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/36128489f-55c6-410b-91f2-aec9e61db7ba			Florida Keys, Loggerhead Key, From Rocks + Algae At NE End Of Key	1319398328	http://n2t.net/ark:/65665/36128489f-55c6-410b-91f2-aec9e61db7ba					['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	5.0	2013-01-11T15:38:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	Hedgpeth, J. W.	USNM 81099	USNM			IZ	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Alcohol (Ethanol)			urn:lsid:biocol.org:col:34871	06 AUG 1926	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	0.0	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Florida	NMNH Extant Biology	14		Florida				HOLOTYPE												
4012366490	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.637+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE				NORTH_AMERICA	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-19T16:28:53.637+00:00	https://treatment.plazi.org/id/03A95E063E0BFFA5FDC7012003D8B863#3B68E54D3E0BFFA5FF4006430413BBD8	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E0BFFA5FDC7012003D8B863.mc.3B68E54D3E0BFFA5FF4006430413BBD8'}]	[]	[]	[]	True			Pycnogonida	HT	[]	[]	LATIN_AMERICA	Haiti	EUROPE	03A95E063E0BFFA5FDC7012003D8B863.mc.3B68E54D3E0BFFA5FF4006430413BBD8	Hedgpeth	Ammothella marcusi Hedgpeth, 1948	Logger-head Key	4012366490	03A95E063E0BFFA5FDC7012003D8B863.mc.3B68E54D3E0BFFA5FF4006430413BBD8	Holotype: USNM 81099 (not examined). Type locality: Logger-head Key, Tortugas, southwest Florida.	03A95E063E0BFFA5FDC7012003D8B863.taxon	1948	Ammothella marcusi				586ee56e-b0fe-4dff-b7f9-aeb104f3308a			USNM 81099	USNM																					HOLOTYPE												
3935086255	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.576+00:00	10	{}	HUMAN_OBSERVATION		PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.576+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ed5a7d8b-3803-4c65-af40-6c11e42e13ed'}]	[]	[]	[]	False		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	ed5a7d8b-3803-4c65-af40-6c11e42e13ed				3935086255	ed5a7d8b-3803-4c65-af40-6c11e42e13ed		928358																																26983.0	275.37364700437337	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	ed5a7d8b-3803-4c65-af40-6c11e42e13ed	Ammothella marcusi Hedgpeth, 1948	Martinique	TaxREF	Probable	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.		
3847049552	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:27.302+00:00	20	{}	HUMAN_OBSERVATION		PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:23:27.302+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f4c7d5d9-a3fd-4d07-8c99-368b1771fb8e'}]	[]	[]	[]	False		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	f4c7d5d9-a3fd-4d07-8c99-368b1771fb8e				3847049552	f4c7d5d9-a3fd-4d07-8c99-368b1771fb8e		928358																																26983.0	275.37364700437337	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	f4c7d5d9-a3fd-4d07-8c99-368b1771fb8e	Ammothella marcusi Hedgpeth, 1948	Martinique		Invalid		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.		
4548048946	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:28.213+00:00	57	{}	HUMAN_OBSERVATION		PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}							['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:28.213+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fd89703b-09f0-4822-907f-621e56054161'}]	[]	[]	[]	False		WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	fd89703b-09f0-4822-907f-621e56054161				4548048946	fd89703b-09f0-4822-907f-621e56054161		928358																																26983.0	275.37364700437337	EB6380B5-80AF-5935-E053-0514A8C08744	fd89703b-09f0-4822-907f-621e56054161	Ammothella marcusi Hedgpeth, 1948	Martinique	TaxREF	Probable		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	fr | en	
3774616605	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:42.535+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE			0.25		{}							['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-26T14:32:42.535+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852292/874321/147278'}]	[]	[]	[]	False			Pycnogonida	CO	[]	[]	LATIN_AMERICA	Colombia	EUROPE	http://id.zfmk.de/collection_ZFMK/223852292/874321/147278			Bahia de Cinto, 30 km ne Sta. Marta	3774616605	http://id.zfmk.de/collection_ZFMK/223852292/874321/147278								07d2dd65-80b8-4402-bf51-b55809c85f87		H.-G. Müller	ZFMK-Pa-00131	ZFMK			Pa																														0.25
3774616336	3bd5570d-2a82-4e6b-9493-9381b5a37516	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	603065ae-f762-11e1-a439-00145eb45e9a	6e1cad80-bdf5-11d8-84ea-b8a03c50a862	DE	BIOCASE	2024-01-22T20:38:14.137+00:00	2024-01-26T14:32:40.675+00:00	44	{}	PRESERVED_SPECIMEN		PRESENT		2118179	1	54	354	9477065	6313	2118169	2118179	2118179	Ammothella marcusi Hedgpeth, 1948	Ammothella marcusi Hedgpeth, 1948	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella marcusi	Ammothella	marcusi	SPECIES	ACCEPTED	NE			1.5	NORTH_AMERICA	{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-26T14:32:40.675+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://id.zfmk.de/collection_ZFMK/223852293/874322/147279'}]	[]	[]	[]	False			Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	http://id.zfmk.de/collection_ZFMK/223852293/874322/147279			Madras, Baie de Tartane	3774616336	http://id.zfmk.de/collection_ZFMK/223852293/874322/147279								07d2dd65-80b8-4402-bf51-b55809c85f87		H.-G. Müller	ZFMK-Pa-00132	ZFMK			Pa																														0.5
