key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	acceptedNameUsage	institutionID	locality	collectionCode	gbifID	occurrenceID	parentNameUsageID	institutionCode	acceptedNameUsageID	higherClassification	collectionID	parentNameUsage	recordedBy	previousIdentifications	identificationQualifier	identificationRemarks	verbatimElevation	depth	depthAccuracy	datasetID	datasetName	scientificNameID	fieldNumber	language	type	taxonID	verbatimIdentification	catalogNumber	networkKeys	waterBody	collectionKey	samplingProtocol	eventID	verbatimDepth	ownerInstitutionCode	parentEventID	projectId	programmeAcronym	locationRemarks	verbatimSRS	verbatimCoordinateSystem	eventRemarks	infraspecificEpithet	recordNumber	dynamicProperties	occurrenceRemarks	coordinatePrecision	higherGeography	georeferencedBy	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	georeferenceVerificationStatus	georeferenceRemarks	verbatimLocality	higherGeographyID	disposition	georeferenceSources	otherCatalogNumbers	georeferencedDate	locationAccordingTo	organismID	eventTime	accessRights	stateProvince	habitat	locationID	sex	coordinateUncertaintyInMeters	footprintWKT	county	bibliographicCitation	municipality	associatedReferences	taxonRemarks	vernacularName	typeStatus	nameAccordingTo	lifeStage	organismQuantity	organismQuantityType	islandGroup	materialEntityID	footprintSRS	dataGeneralizations
4399691024	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.889+00:00	69	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		66.5032226	33.3695194		EUROPE	{}	2004.0	8.0	3.0	2004-08-03	216.0	216.0	['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-06-18T12:44:58.889+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '16cec706-53b3-47c5-b2dd-5158eb2c0fba'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Raiskiy, Alexey	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		16cec706-53b3-47c5-b2dd-5158eb2c0fba		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Velikaya Salma Strait, White Sea	OBFc	4399691024	16cec706-53b3-47c5-b2dd-5158eb2c0fba		IORAS			fd699988-ab5d-4737-9443-9085cea191d2												NA					INV0001583	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	White Sea	fd699988-ab5d-4737-9443-9085cea191d2			12.0 - 15.0 m	IORAS																																																		
2624341449	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:21.882+00:00	208	{}	MATERIAL_SAMPLE	1.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.522808	5.402901			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:21.882+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1728668e-2a5b-413d-b24a-62c09373b7dd'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		1728668e-2a5b-413d-b24a-62c09373b7dd			Ormen Lange		2624341449	1728668e-2a5b-413d-b24a-62c09373b7dd												843.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			b3738d01-c1b0-4fa9-b945-5cdf940c5f5c				CESP2019-004	CESP	station OL7	EPSG:32633	UTM	grab 1																																											
2624261126	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:20.567+00:00	208	{}	MATERIAL_SAMPLE	8.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.533933	5.403436			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:20.567+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1d02b0b2-a78f-4b0c-92cb-bb2f9e9ae9f0'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		1d02b0b2-a78f-4b0c-92cb-bb2f9e9ae9f0			Ormen Lange		2624261126	1d02b0b2-a78f-4b0c-92cb-bb2f9e9ae9f0												854.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			3aa0b6cd-689a-4889-8d7e-0e09871b8f8f				CESP2019-004	CESP	station OL9	EPSG:32633	UTM	grab 1																																											
2624405516	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:25.146+00:00	208	{}	MATERIAL_SAMPLE	45.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.553223	5.366604			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:25.146+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '47a85ff0-d50f-4af3-8aa7-46a7229f03ca'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		47a85ff0-d50f-4af3-8aa7-46a7229f03ca			Ormen Lange		2624405516	47a85ff0-d50f-4af3-8aa7-46a7229f03ca												901.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			57d0473b-478a-4b76-b81d-678a3fa39252				CESP2019-004	CESP	station OL12	EPSG:32633	UTM	grab 1																																											
2623418529	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:49.390+00:00	208	{}	MATERIAL_SAMPLE	14.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.511041	5.376178			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:49.390+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '493bb1b6-136b-4d57-bd3b-ec73c5dbf775'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		493bb1b6-136b-4d57-bd3b-ec73c5dbf775			Ormen Lange		2623418529	493bb1b6-136b-4d57-bd3b-ec73c5dbf775												856.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			e667accc-d945-4f45-b659-b2bc20402c91				CESP2019-004	CESP	station OL4	EPSG:32633	UTM	grab 1																																											
2623660834	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:27.960+00:00	208	{}	MATERIAL_SAMPLE	3.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.48257	5.367968			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:27.960+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '77547f89-6cc4-4d4e-8843-79d5513cd6cd'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		77547f89-6cc4-4d4e-8843-79d5513cd6cd			Ormen Lange		2623660834	77547f89-6cc4-4d4e-8843-79d5513cd6cd												837.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			1a0eb21e-1875-4deb-8737-e61cdfdd3eff				CESP2019-004	CESP	station OL1	EPSG:32633	UTM	grab 1																																											
2623732730	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:27.513+00:00	208	{}	MATERIAL_SAMPLE	5.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.558863	5.394662			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:27.513+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '98a98ccd-a267-4918-9393-27f5296c9e53'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		98a98ccd-a267-4918-9393-27f5296c9e53			Ormen Lange		2623732730	98a98ccd-a267-4918-9393-27f5296c9e53												883.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			a88b03ec-2062-42dc-9816-a1555213df75				CESP2019-004	CESP	station OL13	EPSG:32633	UTM	grab 1																																											
2624918690	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:29.653+00:00	208	{}	MATERIAL_SAMPLE	3.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.528604	5.437187			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:29.653+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'aa65feee-028a-4e18-ab58-2d779e41c9ae'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		aa65feee-028a-4e18-ab58-2d779e41c9ae			Ormen Lange		2624918690	aa65feee-028a-4e18-ab58-2d779e41c9ae												810.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			32186129-59ab-40f9-a265-5ac99bda3414				CESP2019-004	CESP	station OL10	EPSG:32633	UTM	grab 1																																											
2623854931	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:27.293+00:00	208	{}	MATERIAL_SAMPLE	5.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.562302	5.430399			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:27.293+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'b3e8545a-4759-48ab-b685-c3a1587091f4'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		b3e8545a-4759-48ab-b685-c3a1587091f4			Ormen Lange		2623854931	b3e8545a-4759-48ab-b685-c3a1587091f4												856.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			a60a9656-2116-49c1-a39d-3f36ab821ff7				CESP2019-004	CESP	station OL14	EPSG:32633	UTM	grab 2																																											
2624973885	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:31.001+00:00	208	{}	MATERIAL_SAMPLE	10.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.498431	5.367694			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:31.001+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'bbcc52d8-4f76-418b-922d-a6715cddcf94'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		bbcc52d8-4f76-418b-922d-a6715cddcf94			Ormen Lange		2624973885	bbcc52d8-4f76-418b-922d-a6715cddcf94												865.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			0e622a39-2f85-4fd7-81a9-3c7002567400				CESP2019-004	CESP	station OL3	EPSG:32633	UTM	grab 1																																											
2624996387	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:28.209+00:00	208	{}	MATERIAL_SAMPLE	3.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.521583	5.368608			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:28.209+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'c8fd4959-6121-42e7-9ac8-b80e585a5c1b'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		c8fd4959-6121-42e7-9ac8-b80e585a5c1b			Ormen Lange		2624996387	c8fd4959-6121-42e7-9ac8-b80e585a5c1b												870.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			331aee5d-3c42-491f-804e-ccd9cd5167a2				CESP2019-004	CESP	station OL6	EPSG:32633	UTM	grab 1																																											
2624082963	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:33.837+00:00	208	{}	MATERIAL_SAMPLE	13.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.548452	5.426401			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:33.837+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'da839cb5-1c3c-4366-b109-7333f1edd437'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		da839cb5-1c3c-4366-b109-7333f1edd437			Ormen Lange		2624082963	da839cb5-1c3c-4366-b109-7333f1edd437												851.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			0b09ebeb-3a9e-4ed7-b2e9-e712dab652ff				CESP2019-004	CESP	station OL11	EPSG:32633	UTM	grab 1																																											
2625102689	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:53.965+00:00	208	{}	MATERIAL_SAMPLE	2.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.492655	5.417848			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:53.965+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e4c445b5-9916-439e-91b5-5b94201590e1'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		e4c445b5-9916-439e-91b5-5b94201590e1			Ormen Lange		2625102689	e4c445b5-9916-439e-91b5-5b94201590e1												822.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			d1fbc1b9-a992-4997-b0ed-5980a74ad37a				CESP2019-004	CESP	station OL2	EPSG:32633	UTM	grab 1																																											
2624080397	bed78790-cbec-44af-82af-fe78e9692287	efc5d3c7-2fec-42dd-85de-078a73973bd1	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-02T09:39:31.963+00:00	2024-07-02T10:39:35.372+00:00	208	{}	MATERIAL_SAMPLE	9.0	PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		63.562302	5.430399			{}	2004.0			2004-05/2004-06			['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES']		2024-07-02T10:39:35.372+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f46b64e1-e87f-4557-ab95-659a464b6565'}]	[]	[]	[]		False			WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE		f46b64e1-e87f-4557-ab95-659a464b6565			Ormen Lange		2624080397	f46b64e1-e87f-4557-ab95-659a464b6565												856.0	0.0		Environmental Monitoring database (MOD) DNV	urn:lsid:marinespecies.org:taxname:134696							['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Nordland area			b38cdfa6-4e5b-4f96-916d-5a28034d032c				CESP2019-004	CESP	station OL14	EPSG:32633	UTM	grab 1																																											
4444205533	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.807+00:00	69	{}	PRESERVED_SPECIMEN	3.0	PRESENT	6471626	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse brevicollis Losina-Losinsky, 1929	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SUBSPECIES	SYNONYM			70.1417483	168.0039797			{}	1995.0	8.0	24.0	1995-08-24	236.0	236.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:58.807+00:00		http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '593219d8-a777-49c2-a604-7f43cb12caac'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	False	Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE		593219d8-a777-49c2-a604-7f43cb12caac		51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Ayon Isl	OBFc	4444205533	593219d8-a777-49c2-a604-7f43cb12caac		IORAS			fd699988-ab5d-4737-9443-9085cea191d2		RV Ya.Smirnitsky										35					INV0002673	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	East Siberian Sea	fd699988-ab5d-4737-9443-9085cea191d2		RV Ya.Smirnitsky__st.35	42.0 m	IORAS								brevicollis																																										
177260431	84b72ee4-f762-11e1-a439-00145eb45e9a	18377e40-63a3-11da-b5f3-b8a03c50a862	5ff5aac2-f762-11e1-a439-00145eb45e9a	18377e40-63a3-11da-b5f3-b8a03c50a862	US	DWC_ARCHIVE	2024-07-23T20:47:31.228+00:00	2024-07-23T20:51:57.011+00:00	309	{}	PRESERVED_SPECIMEN		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		74.41	131.02			{}	1993.0	8.0	17.0	1993-08-17	229.0	229.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'INSTITUTION_MATCH_NONE']		2024-07-23T20:51:57.011+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '177260431'}]	[]	[]	[]		True	Matthias Steffens		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	NORTH_AMERICA					E-eastern Lena (14)-(TD1-44-01)	2006B8	177260431			ArcOD					Michael Schmid					30.0	0.0									326	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']																																																								
1324628161	2a096847-3148-4a09-a47c-ee42f573ae75	44862593-2fdd-4491-ab79-b500b8272aac	b494d108-871b-4dfa-bffe-c7949c7400e4	44862593-2fdd-4491-ab79-b500b8272aac	ZZ	EML	2024-07-14T19:45:18.376+00:00	2024-07-14T19:46:22.921+00:00	330	{}	HUMAN_OBSERVATION		PRESENT	2117722	1	54	354	9477065	2013	2117630	2117722	2117722	Nymphon longitarse Krøyer, 1844	Nymphon longitarse Krøyer, 1844	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon longitarse	Nymphon	longitarse	SPECIES	ACCEPTED	NE		74.410004	131.020004			{}	1993.0	8.0	17.0	1993-08-17	229.0	229.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']		2024-07-14T19:46:22.921+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '375'}]	[]	[]	[]		True	Matthias Steffens		WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation			375			E-eastern Lena (14)-(TD1-44-01)	2006B8	1324628161			ArcOD					Michael Schmid					30.0	0.0									326	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	Laptev Sea				0.0										2006B8	samplesize=ind per 300m2;	Transdrift 1 Expedition, Ivan Kireev, Inst. of Polar Ecology, Kiel																																							
